"id","nida","phone_number","quality_status"
"3311","20130725000000003311","+255710003311","VALID"
"3312","19890815000000003312","+255710003312","VALID"
"3313","19750921000000003313","+255710003313","CORRUPTED"
"3314","20030201000000003314","+255710003314","VALID"
"3315","19970712000000003315","+255710003315","VALID"
"3316","20060213000000003316","+255710003316","VALID"
"3317","19680128000000003317","+255710003317","VALID"
"3318","19750907000000003318","+255710003318","WARNING"
"3319","19880415000000003319","+255710003319","VALID"
"3320","19611121000000003320","+255710003320","VALID"
"3321","19960313000000003321","+255710003321","VALID"
"3322","20050926000000003322","+255710003322","WARNING"
"3323","20110808000000003323","+255710003323","VALID"
"3324","19620125000000003324","+255710003324","VALID"
"3325","20100820000000003325","+255710003325","VALID"
"3326","20160117000000003326","+255710003326","VALID"
"3327","19960831000000003327","+255710003327","VALID"
"3328","20030916000000003328","+255710003328","VALID"
"3329","19901113000000003329","+255710003329","VALID"
"3330","20120531000000003330","+255710003330","VALID"
"3331","20030527000000003331","+255710003331","VALID"
"3332","19661017000000003332","+255710003332","VALID"
"3333","19821019000000003333","+255710003333","VALID"
"3334","19951010000000003334","+255710003334","VALID"
"3335","20170616000000003335","+255710003335","VALID"
"3336","19920721000000003336","+255710003336","VALID"
"3337","20181130000000003337","+255710003337","VALID"
"3338","20060718000000003338","+255710003338","VALID"
"3339","20000626000000003339","+255710003339","VALID"
"3340","19811225000000003340","+255710003340","VALID"
"3341","20060328000000003341","+255710003341","VALID"
"3342","19860111000000003342","+255710003342","VALID"
"3343","20060418000000003343","+255710003343","CORRUPTED"
"3344","19810901000000003344","+255710003344","VALID"
"3345","19900429000000003345","+255710003345","VALID"
"3346","19710912000000003346","+255710003346","VALID"
"3347","20070322000000003347","+255710003347","VALID"
"3348","19670429000000003348","+255710003348","VALID"
"3349","19881101000000003349","+255710003349","VALID"
"3350","20040308000000003350","+255710003350","VALID"
"3351","19870531000000003351","+255710003351","CORRUPTED"
"3352","19890315000000003352","+255710003352","VALID"
"3353","19831112000000003353","+255710003353","VALID"
"3354","19710610000000003354","+255710003354","VALID"
"3355","19881211000000003355","+255710003355","VALID"
"3356","19821012000000003356","+255710003356","VALID"
"3357","19920625000000003357","+255710003357","VALID"
"3358","20161230000000003358","+255710003358","VALID"
"3359","19660308000000003359","+255710003359","VALID"
"3360","20150508000000003360","+255710003360","VALID"
"3361","19660423000000003361","+255710003361","VALID"
"3362","19740603000000003362","+255710003362","VALID"
"3363","20061026000000003363","+255710003363","VALID"
"3364","19990702000000003364","+255710003364","VALID"
"3365","19941222000000003365","+255710003365","VALID"
"3366","20160930000000003366","+255710003366","VALID"
"3367","20150326000000003367","+255710003367","VALID"
"3368","19810504000000003368","+255710003368","VALID"
"3369","19740508000000003369","+255710003369","VALID"
"3370","19730804000000003370","+255710003370","VALID"
"3371","19780127000000003371","+255710003371","VALID"
"3372","19951208000000003372","+255710003372","VALID"
"3373","19870811000000003373","+255710003373","VALID"
"3374","19850609000000003374","+255710003374","VALID"
"3375","19920430000000003375","+255710003375","VALID"
"3376","19630301000000003376","+255710003376","VALID"
"3377","19611016000000003377","+255710003377","VALID"
"3378","20141103000000003378","+255710003378","VALID"
"3379","19840901000000003379","+255710003379","VALID"
"3380","19880106000000003380","+255710003380","VALID"
"3381","20070921000000003381","+255710003381","CORRUPTED"
"3382","19701210000000003382","+255710003382","VALID"
"3383","19941225000000003383","+255710003383","VALID"
"3384","19740828000000003384","+255710003384","VALID"
"3385","19980717000000003385","+255710003385","VALID"
"3386","19931119000000003386","+255710003386","VALID"
"3387","20150101000000003387","+255710003387","VALID"
"3388","20110602000000003388","+255710003388","VALID"
"3389","20020202000000003389","+255710003389","VALID"
"3390","19810225000000003390","+255710003390","VALID"
"3391","19770722000000003391","+255710003391","VALID"
"3392","19980426000000003392","+255710003392","VALID"
"3393","19781125000000003393","+255710003393","VALID"
"3394","19710708000000003394","+255710003394","VALID"
"3395","20070228000000003395","+255710003395","WARNING"
"3396","19771221000000003396","+255710003396","WARNING"
"3397","19910608000000003397","+255710003397","CORRUPTED"
"3398","19650214000000003398","+255710003398","VALID"
"3399","19660812000000003399","+255710003399","VALID"
"3400","19690914000000003400","+255710003400","VALID"
"3401","19650424000000003401","+255710003401","VALID"
"3402","19720922000000003402","+255710003402","VALID"
"3403","19840721000000003403","+255710003403","WARNING"
"3404","19621008000000003404","+255710003404","VALID"
"3405","20140727000000003405","+255710003405","VALID"
"3406","19930630000000003406","+255710003406","VALID"
"3407","19630205000000003407","+255710003407","CORRUPTED"
"3408","19661025000000003408","+255710003408","VALID"
"3409","20190421000000003409","+255710003409","VALID"
"3410","19950921000000003410","+255710003410","VALID"
"3411","19630329000000003411","+255710003411","VALID"
"3412","20100424000000003412","+255710003412","VALID"
"3413","19750309000000003413","+255710003413","VALID"
"3414","19810730000000003414","+255710003414","VALID"
"3415","19731230000000003415","+255710003415","VALID"
"3416","20180628000000003416","+255710003416","VALID"
"3417","19980708000000003417","+255710003417","VALID"
"3418","19750223000000003418","+255710003418","VALID"
"3419","19730301000000003419","+255710003419","VALID"
"3420","19801031000000003420","+255710003420","VALID"
"3421","19680923000000003421","+255710003421","VALID"
"3422","19750916000000003422","+255710003422","VALID"
"3423","20010909000000003423","+255710003423","WARNING"
"3424","19810807000000003424","+255710003424","VALID"
"3425","19900217000000003425","+255710003425","CORRUPTED"
"3426","19710519000000003426","+255710003426","VALID"
"3427","20031110000000003427","+255710003427","VALID"
"3428","19700812000000003428","+255710003428","VALID"
"3429","19810811000000003429","+255710003429","VALID"
"3430","19670321000000003430","+255710003430","VALID"
"3431","19670918000000003431","+255710003431","VALID"
"3432","20080823000000003432","+255710003432","VALID"
"3433","19930429000000003433","+255710003433","VALID"
"3434","19670210000000003434","+255710003434","VALID"
"3435","19661228000000003435","+255710003435","VALID"
"3436","19890510000000003436","+255710003436","VALID"
"3437","19720309000000003437","+255710003437","VALID"
"3438","20110311000000003438","+255710003438","VALID"
"3439","20150505000000003439","+255710003439","VALID"
"3440","19931115000000003440","+255710003440","VALID"
"3441","19780726000000003441","+255710003441","VALID"
"3442","19900424000000003442","+255710003442","VALID"
"3443","19600302000000003443","+255710003443","VALID"
"3444","19811202000000003444","+255710003444","VALID"
"3445","19670105000000003445","+255710003445","WARNING"
"3446","19800327000000003446","+255710003446","VALID"
"3447","19640120000000003447","+255710003447","VALID"
"3448","19950603000000003448","+255710003448","VALID"
"3449","19870220000000003449","+255710003449","VALID"
"3450","19870517000000003450","07123","WARNING"
"3451","20040309000000003451","+255710003451","VALID"
"3452","20090127000000003452","+255710003452","VALID"
"3453","20030723000000003453","+255710003453","VALID"
"3454","19870709000000003454","+255710003454","VALID"
"3455","20150704000000003455","+255710003455","VALID"
"3456","19761209000000003456","+255710003456","VALID"
"3457","20080622000000003457","+255710003457","VALID"
"3458","20020421000000003458","+255710003458","VALID"
"3459","19701020000000003459","+255710003459","VALID"
"3460","20190122000000003460","+255710003460","VALID"
"3461","19880306000000003461","+255710003461","VALID"
"3462","19910904000000003462","+255710003462","VALID"
"3463","19770320000000003463","+255710003463","VALID"
"3464","19960401000000003464","+255710003464","VALID"
"3465","20191001000000003465","+255710003465","VALID"
"3466","20160711000000003466","+255710003466","VALID"
"3467","20130327000000003467","+255710003467","VALID"
"3468","19910601000000003468","+255710003468","VALID"
"3469","20091007000000003469","+255710003469","VALID"
"3470","20080924000000003470","+255710003470","VALID"
"3471","19740822000000003471","+255710003471","VALID"
"3472","19640317000000003472","+255710003472","VALID"
"3473","20090803000000003473","+255710003473","VALID"
"3474","19950106000000003474","+255710003474","VALID"
"3475","19941027000000003475","+255710003475","VALID"
"3476","20110213000000003476","+255710003476","VALID"
"3477","19870709000000003477","+255710003477","VALID"
"3478","20111114000000003478","+255710003478","VALID"
"3479","19950625000000003479","+255710003479","VALID"
"3480","19890808000000003480","+255710003480","VALID"
"3481","19871024000000003481","+255710003481","VALID"
"3482","19780905000000003482","+255710003482","VALID"
"3483","19870802000000003483","+255710003483","VALID"
"3484","20051106000000003484","+255710003484","CORRUPTED"
"3485","19641127000000003485","+255710003485","VALID"
"3486","19691020000000003486","+255710003486","VALID"
"3487","20140424000000003487","+255710003487","VALID"
"3488","20181011000000003488","+255710003488","VALID"
"3489","19661217000000003489","+255710003489","VALID"
"3490","19980505000000003490","+255710003490","VALID"
"3491","19900727000000003491","+255710003491","WARNING"
"3492","20000916000000003492","+255710003492","WARNING"
"3493","20120408000000003493","+255710003493","VALID"
"3494","19820512000000003494","+255710003494","CORRUPTED"
"3495","19700310000000003495","+255710003495","VALID"
"3496","20110905000000003496","+255710003496","VALID"
"3497","19610725000000003497","+255710003497","VALID"
"3498","19970113000000003498","+255710003498","VALID"
"3499","19840425000000003499","+255710003499","VALID"
"3500","19940816000000003500","+255710003500","VALID"
"3501","19850707000000003501","+255710003501","WARNING"
"3502","19841215000000003502","+255710003502","VALID"
"3503","19970531000000003503","+255710003503","VALID"
"3504","19691005000000003504","+255710003504","VALID"
"3505","19910113000000003505","+255710003505","WARNING"
"3506","20030403000000003506","+255710003506","VALID"
"3507","19750917000000003507","+255710003507","VALID"
"3508","19630513000000003508","+255710003508","VALID"
"3509","19851120000000003509","+255710003509","VALID"
"3510","19840613000000003510","07123","WARNING"
"3511","19900829000000003511","+255710003511","VALID"
"3512","19940704000000003512","+255710003512","WARNING"
"3513","19610225000000003513","+255710003513","VALID"
"3514","19740603000000003514","+255710003514","VALID"
"3515","19930623000000003515","+255710003515","VALID"
"3516","20190316000000003516","+255710003516","VALID"
"3517","20010625000000003517","+255710003517","VALID"
"3518","20011020000000003518","+255710003518","VALID"
"3519","19900517000000003519","+255710003519","VALID"
"3520","19850607000000003520","+255710003520","VALID"
"3521","19840527000000003521","+255710003521","VALID"
"3522","20090725000000003522","+255710003522","VALID"
"3523","19830217000000003523","+255710003523","WARNING"
"3524","19960824000000003524","+255710003524","CORRUPTED"
"3525","20040707000000003525","+255710003525","VALID"
"3526","20000824000000003526","+255710003526","VALID"
"3527","19681010000000003527","+255710003527","VALID"
"3528","20080207000000003528","+255710003528","VALID"
"3529","19870917000000003529","+255710003529","VALID"
"3530","19641029000000003530","+255710003530","VALID"
"3531","19970529000000003531","+255710003531","VALID"
"3532","20140425000000003532","+255710003532","VALID"
"3533","20040610000000003533","+255710003533","VALID"
"3534","19621029000000003534","+255710003534","VALID"
"3535","20000813000000003535","+255710003535","VALID"
"3536","20160202000000003536","+255710003536","WARNING"
"3537","20031006000000003537","+255710003537","VALID"
"3538","19970310000000003538","+255710003538","WARNING"
